"url","name","address","coords"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","369
 
 Пункт проката велосипедов №507","Новопесчаная ул., д.10, стр.1","37.513538; 55.797824"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","370
 
 Пункт проката велосипедов №509","Ленинградский проспект, 71А","37.515275; 55.804399"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","371
 
 Пункт проката велосипедов №511","Ленинградский пр-кт., д.49/2","37.530375; 55.80053"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","372
 
 Пункт проката велосипедов №520","ст.м. Динамо","37.559531; 55.788844"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","373
 
 Пункт проката велосипедов №523","Ленинградский пр-кт., 62А","37.531548; 55.801277"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","374
 
 Пункт проката велосипедов №524","Ленинградский пр-кт., д.68","37.522051; 55.803656"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","375
 
 Пункт проката велосипедов №525","Часовая ул., д.24, стр.3","37.525496; 55.811398"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","376
 
 Пункт проката велосипедов №530","Петровско-Разумовский пр-д., д.24, к.4","37.56325; 55.803123"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","377
 
 Пункт проката велосипедов №533","Полковая ул., д.1. стр.2","37.602765; 55.798181"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","378
 
 Пункт проката велосипедов №534","Дубовая Роща ул., д.21","37.602749; 55.81818"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","379
 
 Пункт проката велосипедов №535","Мира пр-кт., д.123","37.647503; 55.827796"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","380
 
 Пункт проката велосипедов №536","Мира пр-кт., д.182","37.648111; 55.826356"
